#    L    TT             EE             BB             TE          
   395    0.18290E+04    0.22354E+02    0.39250E-01    0.14370E+02
   396    0.18215E+04    0.22361E+02    0.39365E-01    0.12385E+02
   397    0.18142E+04    0.22364E+02    0.39482E-01    0.10405E+02
   398    0.18075E+04    0.22363E+02    0.39599E-01    0.84306E+01
   399    0.18011E+04    0.22357E+02    0.39716E-01    0.64622E+01
   400    0.17952E+04    0.22348E+02    0.39834E-01    0.45010E+01
   401    0.17897E+04    0.22335E+02    0.39953E-01    0.25476E+01
   402    0.17847E+04    0.22317E+02    0.40072E-01    0.60288E+00
   403    0.17801E+04    0.22296E+02    0.40192E-01   -0.13325E+01
   404    0.17759E+04    0.22270E+02    0.40313E-01   -0.32569E+01
   405    0.17721E+04    0.22240E+02    0.40435E-01   -0.51711E+01
   406    0.17687E+04    0.22207E+02    0.40557E-01   -0.70728E+01
   407    0.17657E+04    0.22169E+02    0.40679E-01   -0.89635E+01
   408    0.17631E+04    0.22128E+02    0.40803E-01   -0.10839E+02
   409    0.17610E+04    0.22083E+02    0.40927E-01   -0.12701E+02
   410    0.17592E+04    0.22033E+02    0.41052E-01   -0.14549E+02
   411    0.17579E+04    0.21980E+02    0.41178E-01   -0.16380E+02
   412    0.17569E+04    0.21923E+02    0.41305E-01   -0.18196E+02
   413    0.17563E+04    0.21863E+02    0.41432E-01   -0.19994E+02
   414    0.17560E+04    0.21798E+02    0.41561E-01   -0.21776E+02
   415    0.17562E+04    0.21731E+02    0.41690E-01   -0.23538E+02
   416    0.17567E+04    0.21659E+02    0.41819E-01   -0.25282E+02
   417    0.17575E+04    0.21583E+02    0.41950E-01   -0.27007E+02
   418    0.17587E+04    0.21503E+02    0.42082E-01   -0.28710E+02
   419    0.17603E+04    0.21420E+02    0.42214E-01   -0.30392E+02
   420    0.17622E+04    0.21334E+02    0.42347E-01   -0.32053E+02
   421    0.17646E+04    0.21244E+02    0.42482E-01   -0.33691E+02
   422    0.17672E+04    0.21150E+02    0.42617E-01   -0.35307E+02
   423    0.17701E+04    0.21053E+02    0.42752E-01   -0.36899E+02
   424    0.17733E+04    0.20952E+02    0.42889E-01   -0.38468E+02
   425    0.17769E+04    0.20847E+02    0.43027E-01   -0.40011E+02
   426    0.17808E+04    0.20740E+02    0.43165E-01   -0.41528E+02
   427    0.17850E+04    0.20630E+02    0.43305E-01   -0.43021E+02
   428    0.17894E+04    0.20516E+02    0.43445E-01   -0.44486E+02
   429    0.17942E+04    0.20398E+02    0.43587E-01   -0.45925E+02
   430    0.17993E+04    0.20279E+02    0.43729E-01   -0.47336E+02
   431    0.18047E+04    0.20155E+02    0.43872E-01   -0.48719E+02
   432    0.18102E+04    0.20029E+02    0.44016E-01   -0.50075E+02
   433    0.18162E+04    0.19900E+02    0.44161E-01   -0.51400E+02
   434    0.18223E+04    0.19768E+02    0.44307E-01   -0.52698E+02
   435    0.18286E+04    0.19634E+02    0.44454E-01   -0.53966E+02
   436    0.18353E+04    0.19497E+02    0.44601E-01   -0.55203E+02
   437    0.18422E+04    0.19356E+02    0.44750E-01   -0.56409E+02
   438    0.18493E+04    0.19214E+02    0.44900E-01   -0.57584E+02
   439    0.18568E+04    0.19069E+02    0.45050E-01   -0.58729E+02
   440    0.18644E+04    0.18921E+02    0.45202E-01   -0.59841E+02
   441    0.18722E+04    0.18771E+02    0.45354E-01   -0.60921E+02
   442    0.18802E+04    0.18619E+02    0.45507E-01   -0.61969E+02
   443    0.18884E+04    0.18464E+02    0.45661E-01   -0.62984E+02
   444    0.18969E+04    0.18308E+02    0.45817E-01   -0.63965E+02
   445    0.19055E+04    0.18148E+02    0.45973E-01   -0.64913E+02
   446    0.19142E+04    0.17988E+02    0.46129E-01   -0.65827E+02
   447    0.19232E+04    0.17826E+02    0.46287E-01   -0.66707E+02
   448    0.19323E+04    0.17660E+02    0.46446E-01   -0.67554E+02
   449    0.19416E+04    0.17494E+02    0.46605E-01   -0.68365E+02
   450    0.19511E+04    0.17327E+02    0.46766E-01   -0.69142E+02
   451    0.19607E+04    0.17157E+02    0.46927E-01   -0.69884E+02
   452    0.19704E+04    0.16986E+02    0.47089E-01   -0.70592E+02
   453    0.19803E+04    0.16814E+02    0.47252E-01   -0.71264E+02
   454    0.19903E+04    0.16640E+02    0.47416E-01   -0.71902E+02
   455    0.20004E+04    0.16465E+02    0.47581E-01   -0.72505E+02
   456    0.20107E+04    0.16289E+02    0.47746E-01   -0.73068E+02
   457    0.20209E+04    0.16112E+02    0.47913E-01   -0.73603E+02
   458    0.20314E+04    0.15934E+02    0.48080E-01   -0.74093E+02
   459    0.20419E+04    0.15756E+02    0.48247E-01   -0.74553E+02
   460    0.20526E+04    0.15576E+02    0.48416E-01   -0.74976E+02
   461    0.20632E+04    0.15395E+02    0.48585E-01   -0.75364E+02
   462    0.20740E+04    0.15214E+02    0.48756E-01   -0.75711E+02
   463    0.20848E+04    0.15033E+02    0.48926E-01   -0.76035E+02
   464    0.20956E+04    0.14852E+02    0.49098E-01   -0.76306E+02
   465    0.21065E+04    0.14671E+02    0.49270E-01   -0.76555E+02
   466    0.21174E+04    0.14488E+02    0.49443E-01   -0.76758E+02
   467    0.21284E+04    0.14307E+02    0.49617E-01   -0.76931E+02
   468    0.21394E+04    0.14125E+02    0.49791E-01   -0.77065E+02
   469    0.21504E+04    0.13943E+02    0.49966E-01   -0.77169E+02
   470    0.21615E+04    0.13761E+02    0.50142E-01   -0.77235E+02
   471    0.21724E+04    0.13581E+02    0.50318E-01   -0.77264E+02
   472    0.21834E+04    0.13401E+02    0.50495E-01   -0.77261E+02
   473    0.21945E+04    0.13221E+02    0.50672E-01   -0.77220E+02
   474    0.22055E+04    0.13042E+02    0.50850E-01   -0.77149E+02
   475    0.22165E+04    0.12863E+02    0.51028E-01   -0.77039E+02
   476    0.22275E+04    0.12686E+02    0.51207E-01   -0.76893E+02
   477    0.22383E+04    0.12509E+02    0.51386E-01   -0.76721E+02
   478    0.22492E+04    0.12333E+02    0.51566E-01   -0.76504E+02
   479    0.22600E+04    0.12159E+02    0.51746E-01   -0.76265E+02
   480    0.22708E+04    0.11986E+02    0.51927E-01   -0.75987E+02
   481    0.22815E+04    0.11814E+02    0.52108E-01   -0.75673E+02
   482    0.22923E+04    0.11644E+02    0.52290E-01   -0.75328E+02
   483    0.23028E+04    0.11476E+02    0.52472E-01   -0.74955E+02
   484    0.23132E+04    0.11309E+02    0.52654E-01   -0.74548E+02
   485    0.23237E+04    0.11143E+02    0.52837E-01   -0.74108E+02
   486    0.23341E+04    0.10980E+02    0.53019E-01   -0.73637E+02
   487    0.23443E+04    0.10819E+02    0.53203E-01   -0.73136E+02
   488    0.23544E+04    0.10660E+02    0.53386E-01   -0.72603E+02
   489    0.23644E+04    0.10503E+02    0.53569E-01   -0.72040E+02
   490    0.23744E+04    0.10348E+02    0.53753E-01   -0.71446E+02
   491    0.23841E+04    0.10196E+02    0.53937E-01   -0.70825E+02
   492    0.23938E+04    0.10046E+02    0.54121E-01   -0.70174E+02
   493    0.24034E+04    0.98975E+01    0.54306E-01   -0.69494E+02
   494    0.24129E+04    0.97530E+01    0.54490E-01   -0.68786E+02
   495    0.24221E+04    0.96105E+01    0.54675E-01   -0.68051E+02
   496    0.24312E+04    0.94714E+01    0.54859E-01   -0.67289E+02
   497    0.24402E+04    0.93350E+01    0.55044E-01   -0.66499E+02
   498    0.24490E+04    0.92006E+01    0.55228E-01   -0.65685E+02
   499    0.24578E+04    0.90703E+01    0.55413E-01   -0.64843E+02
   500    0.24664E+04    0.89419E+01    0.55597E-01   -0.63978E+02
   501    0.24747E+04    0.88177E+01    0.55782E-01   -0.63088E+02
   502    0.24829E+04    0.86969E+01    0.55966E-01   -0.62174E+02
   503    0.24910E+04    0.85788E+01    0.56150E-01   -0.61236E+02
   504    0.24988E+04    0.84641E+01    0.56335E-01   -0.60275E+02
   505    0.25066E+04    0.83536E+01    0.56518E-01   -0.59294E+02
   506    0.25140E+04    0.82466E+01    0.56702E-01   -0.58290E+02
   507    0.25214E+04    0.81430E+01    0.56886E-01   -0.57265E+02
   508    0.25285E+04    0.80437E+01    0.57069E-01   -0.56220E+02
   509    0.25355E+04    0.79478E+01    0.57252E-01   -0.55156E+02
   510    0.25422E+04    0.78560E+01    0.57435E-01   -0.54074E+02
   511    0.25488E+04    0.77679E+01    0.57617E-01   -0.52972E+02
   512    0.25551E+04    0.76840E+01    0.57799E-01   -0.51854E+02
   513    0.25613E+04    0.76042E+01    0.57981E-01   -0.50719E+02
   514    0.25672E+04    0.75287E+01    0.58162E-01   -0.49569E+02
   515    0.25730E+04    0.74574E+01    0.58343E-01   -0.48402E+02
   516    0.25785E+04    0.73904E+01    0.58523E-01   -0.47221E+02
   517    0.25837E+04    0.73279E+01    0.58703E-01   -0.46027E+02
   518    0.25888E+04    0.72697E+01    0.58883E-01   -0.44819E+02
   519    0.25938E+04    0.72161E+01    0.59061E-01   -0.43598E+02
   520    0.25984E+04    0.71670E+01    0.59240E-01   -0.42366E+02
   521    0.26028E+04    0.71225E+01    0.59417E-01   -0.41124E+02
   522    0.26070E+04    0.70827E+01    0.59595E-01   -0.39870E+02
   523    0.26110E+04    0.70477E+01    0.59771E-01   -0.38607E+02
   524    0.26148E+04    0.70172E+01    0.59947E-01   -0.37336E+02
   525    0.26182E+04    0.69917E+01    0.60122E-01   -0.36055E+02
   526    0.26215E+04    0.69709E+01    0.60297E-01   -0.34767E+02
   527    0.26246E+04    0.69550E+01    0.60470E-01   -0.33473E+02
   528    0.26275E+04    0.69439E+01    0.60643E-01   -0.32174E+02
   529    0.26301E+04    0.69379E+01    0.60815E-01   -0.30869E+02
   530    0.26324E+04    0.69369E+01    0.60987E-01   -0.29561E+02
   531    0.26347E+04    0.69408E+01    0.61158E-01   -0.28247E+02
   532    0.26366E+04    0.69498E+01    0.61327E-01   -0.26931E+02
   533    0.26382E+04    0.69638E+01    0.61496E-01   -0.25613E+02
   534    0.26396E+04    0.69830E+01    0.61664E-01   -0.24294E+02
   535    0.26408E+04    0.70073E+01    0.61831E-01   -0.22975E+02
   536    0.26418E+04    0.70366E+01    0.61998E-01   -0.21655E+02
   537    0.26426E+04    0.70711E+01    0.62163E-01   -0.20335E+02
   538    0.26430E+04    0.71109E+01    0.62327E-01   -0.19018E+02
   539    0.26433E+04    0.71556E+01    0.62490E-01   -0.17703E+02
   540    0.26433E+04    0.72058E+01    0.62653E-01   -0.16391E+02
   541    0.26431E+04    0.72610E+01    0.62814E-01   -0.15082E+02
   542    0.26427E+04    0.73214E+01    0.62974E-01   -0.13778E+02
   543    0.26420E+04    0.73872E+01    0.63133E-01   -0.12479E+02
   544    0.26411E+04    0.74581E+01    0.63291E-01   -0.11186E+02
   545    0.26400E+04    0.75341E+01    0.63448E-01   -0.98997E+01
   546    0.26386E+04    0.76152E+01    0.63604E-01   -0.86205E+01
   547    0.26370E+04    0.77015E+01    0.63759E-01   -0.73490E+01
   548    0.26352E+04    0.77929E+01    0.63912E-01   -0.60862E+01
   549    0.26332E+04    0.78896E+01    0.64065E-01   -0.48328E+01
   550    0.26309E+04    0.79915E+01    0.64216E-01   -0.35893E+01
   551    0.26285E+04    0.80986E+01    0.64366E-01   -0.23564E+01
   552    0.26258E+04    0.82109E+01    0.64515E-01   -0.11351E+01
   553    0.26229E+04    0.83270E+01    0.64662E-01    0.74204E-01
   554    0.26198E+04    0.84498E+01    0.64808E-01    0.12707E+01
   555    0.26165E+04    0.85771E+01    0.64953E-01    0.24536E+01
   556    0.26129E+04    0.87097E+01    0.65097E-01    0.36226E+01
   557    0.26092E+04    0.88468E+01    0.65240E-01    0.47759E+01
   558    0.26052E+04    0.89899E+01    0.65381E-01    0.59141E+01
   559    0.26010E+04    0.91368E+01    0.65521E-01    0.70364E+01
   560    0.25967E+04    0.92883E+01    0.65659E-01    0.81413E+01
   561    0.25920E+04    0.94450E+01    0.65797E-01    0.92286E+01
   562    0.25873E+04    0.96071E+01    0.65932E-01    0.10298E+02
   563    0.25824E+04    0.97730E+01    0.66067E-01    0.11350E+02
   564    0.25773E+04    0.99448E+01    0.66200E-01    0.12380E+02
   565    0.25720E+04    0.10120E+02    0.66332E-01    0.13392E+02
   566    0.25665E+04    0.10300E+02    0.66463E-01    0.14382E+02
   567    0.25608E+04    0.10485E+02    0.66592E-01    0.15352E+02
   568    0.25550E+04    0.10674E+02    0.66719E-01    0.16299E+02
   569    0.25490E+04    0.10868E+02    0.66846E-01    0.17226E+02
   570    0.25428E+04    0.11066E+02    0.66971E-01    0.18128E+02
   571    0.25365E+04    0.11269E+02    0.67094E-01    0.19007E+02
   572    0.25299E+04    0.11475E+02    0.67216E-01    0.19863E+02
   573    0.25233E+04    0.11686E+02    0.67337E-01    0.20693E+02
   574    0.25165E+04    0.11901E+02    0.67456E-01    0.21499E+02
   575    0.25095E+04    0.12119E+02    0.67574E-01    0.22279E+02
   576    0.25025E+04    0.12342E+02    0.67691E-01    0.23034E+02
   577    0.24952E+04    0.12569E+02    0.67806E-01    0.23763E+02
   578    0.24878E+04    0.12799E+02    0.67920E-01    0.24465E+02
   579    0.24804E+04    0.13034E+02    0.68032E-01    0.25140E+02
   580    0.24728E+04    0.13272E+02    0.68143E-01    0.25786E+02
   581    0.24649E+04    0.13513E+02    0.68252E-01    0.26406E+02
   582    0.24570E+04    0.13759E+02    0.68360E-01    0.26997E+02
   583    0.24491E+04    0.14007E+02    0.68467E-01    0.27558E+02
   584    0.24410E+04    0.14259E+02    0.68572E-01    0.28091E+02
   585    0.24328E+04    0.14514E+02    0.68676E-01    0.28594E+02
   586    0.24245E+04    0.14771E+02    0.68778E-01    0.29068E+02
   587    0.24161E+04    0.15033E+02    0.68879E-01    0.29512E+02
   588    0.24076E+04    0.15297E+02    0.68978E-01    0.29924E+02
   589    0.23990E+04    0.15564E+02    0.69077E-01    0.30307E+02
   590    0.23903E+04    0.15834E+02    0.69173E-01    0.30659E+02
   591    0.23816E+04    0.16107E+02    0.69269E-01    0.30979E+02
   592    0.23727E+04    0.16381E+02    0.69363E-01    0.31267E+02
   593    0.23638E+04    0.16660E+02    0.69456E-01    0.31525E+02
   594    0.23548E+04    0.16940E+02    0.69547E-01    0.31750E+02
   595    0.23457E+04    0.17222E+02    0.69637E-01    0.31944E+02
   596    0.23366E+04    0.17507E+02    0.69726E-01    0.32105E+02
   597    0.23275E+04    0.17792E+02    0.69813E-01    0.32234E+02
   598    0.23184E+04    0.18081E+02    0.69899E-01    0.32330E+02
   599    0.23092E+04    0.18372E+02    0.69984E-01    0.32394E+02
   600    0.22999E+04    0.18664E+02    0.70067E-01    0.32425E+02
   601    0.22906E+04    0.18959E+02    0.70150E-01    0.32423E+02
   602    0.22813E+04    0.19254E+02    0.70231E-01    0.32388E+02
   603    0.22718E+04    0.19551E+02    0.70310E-01    0.32321E+02
   604    0.22625E+04    0.19849E+02    0.70389E-01    0.32220E+02
   605    0.22531E+04    0.20148E+02    0.70466E-01    0.32087E+02
   606    0.22438E+04    0.20449E+02    0.70542E-01    0.31920E+02
   607    0.22342E+04    0.20750E+02    0.70617E-01    0.31721E+02
   608    0.22248E+04    0.21053E+02    0.70690E-01    0.31488E+02
   609    0.22154E+04    0.21356E+02    0.70763E-01    0.31222E+02
   610    0.22060E+04    0.21659E+02    0.70834E-01    0.30923E+02
   611    0.21966E+04    0.21963E+02    0.70904E-01    0.30591E+02
   612    0.21873E+04    0.22269E+02    0.70973E-01    0.30227E+02
   613    0.21779E+04    0.22572E+02    0.71041E-01    0.29829E+02
   614    0.21686E+04    0.22876E+02    0.71108E-01    0.29398E+02
   615    0.21592E+04    0.23180E+02    0.71174E-01    0.28936E+02
   616    0.21500E+04    0.23485E+02    0.71239E-01    0.28441E+02
   617    0.21408E+04    0.23790E+02    0.71303E-01    0.27913E+02
   618    0.21317E+04    0.24095E+02    0.71366E-01    0.27353E+02
   619    0.21225E+04    0.24399E+02    0.71427E-01    0.26763E+02
   620    0.21135E+04    0.24702E+02    0.71488E-01    0.26140E+02
   621    0.21045E+04    0.25005E+02    0.71548E-01    0.25486E+02
   622    0.20955E+04    0.25307E+02    0.71607E-01    0.24800E+02
   623    0.20867E+04    0.25607E+02    0.71665E-01    0.24084E+02
   624    0.20779E+04    0.25906E+02    0.71723E-01    0.23337E+02
   625    0.20691E+04    0.26204E+02    0.71779E-01    0.22558E+02
   626    0.20605E+04    0.26501E+02    0.71835E-01    0.21750E+02
   627    0.20520E+04    0.26797E+02    0.71889E-01    0.20912E+02
   628    0.20435E+04    0.27091E+02    0.71943E-01    0.20044E+02
   629    0.20352E+04    0.27382E+02    0.71997E-01    0.19147E+02
   630    0.20269E+04    0.27673E+02    0.72049E-01    0.18220E+02
   631    0.20186E+04    0.27961E+02    0.72101E-01    0.17265E+02
   632    0.20106E+04    0.28247E+02    0.72152E-01    0.16281E+02
   633    0.20026E+04    0.28532E+02    0.72202E-01    0.15270E+02
   634    0.19948E+04    0.28813E+02    0.72252E-01    0.14231E+02
   635    0.19871E+04    0.29093E+02    0.72301E-01    0.13165E+02
   636    0.19794E+04    0.29371E+02    0.72350E-01    0.12073E+02
   637    0.19719E+04    0.29645E+02    0.72398E-01    0.10953E+02
   638    0.19646E+04    0.29918E+02    0.72446E-01    0.98081E+01
   639    0.19573E+04    0.30186E+02    0.72493E-01    0.86371E+01
   640    0.19502E+04    0.30453E+02    0.72539E-01    0.74415E+01
   641    0.19433E+04    0.30717E+02    0.72585E-01    0.62211E+01
   642    0.19364E+04    0.30977E+02    0.72631E-01    0.49766E+01
   643    0.19297E+04    0.31235E+02    0.72676E-01    0.37085E+01
   644    0.19232E+04    0.31487E+02    0.72721E-01    0.24173E+01
   645    0.19167E+04    0.31737E+02    0.72765E-01    0.11033E+01
   646    0.19105E+04    0.31984E+02    0.72809E-01   -0.23291E+00
   647    0.19044E+04    0.32228E+02    0.72853E-01   -0.15913E+01
   648    0.18984E+04    0.32467E+02    0.72897E-01   -0.29701E+01
   649    0.18927E+04    0.32703E+02    0.72940E-01   -0.43700E+01
   650    0.18870E+04    0.32934E+02    0.72983E-01   -0.57897E+01
   651    0.18816E+04    0.33163E+02    0.73026E-01   -0.72292E+01
   652    0.18762E+04    0.33387E+02    0.73068E-01   -0.86877E+01
   653    0.18712E+04    0.33606E+02    0.73111E-01   -0.10164E+02
   654    0.18662E+04    0.33821E+02    0.73153E-01   -0.11657E+02
   655    0.18613E+04    0.34033E+02    0.73196E-01   -0.13168E+02
   656    0.18567E+04    0.34239E+02    0.73238E-01   -0.14695E+02
   657    0.18523E+04    0.34441E+02    0.73280E-01   -0.16237E+02
   658    0.18479E+04    0.34640E+02    0.73322E-01   -0.17794E+02
   659    0.18439E+04    0.34833E+02    0.73364E-01   -0.19366E+02
   660    0.18400E+04    0.35021E+02    0.73406E-01   -0.20951E+02
   661    0.18363E+04    0.35204E+02    0.73449E-01   -0.22547E+02
   662    0.18328E+04    0.35383E+02    0.73491E-01   -0.24157E+02
   663    0.18294E+04    0.35557E+02    0.73533E-01   -0.25779E+02
   664    0.18262E+04    0.35726E+02    0.73576E-01   -0.27410E+02
   665    0.18232E+04    0.35889E+02    0.73619E-01   -0.29052E+02
   666    0.18204E+04    0.36048E+02    0.73661E-01   -0.30703E+02
   667    0.18178E+04    0.36201E+02    0.73705E-01   -0.32363E+02
   668    0.18153E+04    0.36349E+02    0.73748E-01   -0.34032E+02
   669    0.18131E+04    0.36491E+02    0.73791E-01   -0.35707E+02
   670    0.18110E+04    0.36628E+02    0.73835E-01   -0.37387E+02
   671    0.18092E+04    0.36761E+02    0.73879E-01   -0.39075E+02
   672    0.18075E+04    0.36887E+02    0.73924E-01   -0.40767E+02
   673    0.18060E+04    0.37009E+02    0.73969E-01   -0.42463E+02
